VehicleName,Timestamp,Latitude,Longitude,RoadTemp
209554,2014-02-21 12:40:23.000000,47.83231,-96.12736,15.5
209554,2014-02-21 12:50:23.000000,47.81822,-96.05361,15.3
209554,2014-02-21 13:00:25.000000,47.84504,-96.00471,24.0
209554,2014-02-21 13:10:25.000000,47.91629,-96.03977,24.8
209554,2014-02-21 13:20:19.000000,47.98636,-96.05425,16.0
209554,2014-02-21 13:30:19.000000,48.05648,-96.08355,17.5
209554,2014-02-21 13:40:27.000000,48.09598,-96.13444,11.5
209554,2014-02-21 13:50:27.000000,48.03399,-96.05717,18.0
209554,2014-02-21 14:00:27.000000,47.95233,-96.05372,12.0
209554,2014-02-21 14:10:27.000000,47.8657,-96.01356,20.3
209554,2014-02-21 14:20:19.000000,47.81837,-96.02878,12.8
209554,2014-02-21 14:30:27.000000,47.83242,-96.11278,10.3
209554,2014-02-21 14:40:25.000000,47.82061,-96.07272,18.3
209554,2014-02-21 14:50:19.000000,47.81874,-95.9995,18.5
209554,2014-02-21 15:00:17.000000,47.9088,-96.03565,17.3
209554,2014-02-21 15:10:21.000000,48.02222,-96.05551,20.3
209554,2014-02-21 15:20:17.000000,48.09882,-96.13779,15.8
209554,2014-02-21 15:30:17.000000,48.12329,-96.20988,11.8
209554,2014-02-21 15:40:17.000000,48.1233,-96.20986,11.8
209554,2014-02-21 15:50:17.000000,48.11952,-96.20753,12.5
209554,2014-02-21 16:00:17.000000,48.11953,-96.20752,10.5
209554,2014-02-21 16:10:17.000000,48.12191,-96.23302,10.5
209554,2014-02-21 16:20:39.000000,48.12281,-96.31094,12.8
209554,2014-02-21 16:30:17.000000,48.13769,-96.38656,11.8
209554,2014-02-21 16:40:19.000000,48.16769,-96.46154,10.0
209554,2014-02-21 16:50:19.000000,48.15571,-96.43181,12.5
209554,2014-02-21 17:00:27.000000,48.12383,-96.35225,11.3
209554,2014-02-21 17:10:19.000000,48.12176,-96.25892,12.8
209554,2014-02-21 17:20:19.000000,48.12332,-96.20989,10.8
209554,2014-02-21 17:30:27.000000,48.1194,-96.20691,58.3
209554,2014-02-22 04:11:19.000000,48.11909,-96.20539,5.0
209554,2014-02-22 04:20:13.000000,48.12279,-96.2088,-0.4
209554,2014-02-22 04:30:13.000000,48.16519,-96.20805,-5.2
209554,2014-02-22 04:40:13.000000,48.17191,-96.20715,-4.4
209554,2014-02-22 04:50:13.000000,48.1987,-96.22169,-0.9
209554,2014-02-22 05:00:13.000000,48.29711,-96.2872,-3.2
209554,2014-02-22 05:10:13.000000,48.32674,-96.307,-1.9
209554,2014-02-22 05:20:11.000000,48.23504,-96.24588,-0.4
209554,2014-02-22 05:30:11.000000,48.15212,-96.20805,-2.4
209554,2014-02-22 05:40:11.000000,48.1218,-96.2569,-1.7
209554,2014-02-22 05:50:11.000000,48.14148,-96.39611,-1.7
209554,2014-02-22 06:00:11.000000,48.19351,-96.52629,-2.7
209554,2014-02-22 06:10:11.000000,48.19538,-96.64554,-2.4
209554,2014-02-22 06:20:09.000000,48.19514,-96.76484,-1.7
209554,2014-02-22 06:30:09.000000,48.19147,-96.77043,-1.4
209554,2014-02-22 06:40:09.000000,48.19534,-96.65337,-2.2
209554,2014-02-22 06:50:09.000000,48.18509,-96.5053,-2.9
209554,2014-02-22 07:00:09.000000,48.16119,-96.44527,-3.9
209554,2014-02-22 07:11:11.000000,48.19571,-96.5345,-2.7
209554,2014-02-22 07:20:09.000000,48.19553,-96.60522,-3.4
209554,2014-02-22 07:30:07.000000,48.19544,-96.67476,-4.7
209554,2014-02-22 07:40:07.000000,48.1952,-96.76076,-2.2
209554,2014-02-22 07:50:07.000000,48.19552,-96.58913,-2.9
209554,2014-02-22 08:00:07.000000,48.14492,-96.40479,-1.2
209554,2014-02-22 08:10:07.000000,48.12224,-96.21366,-1.4
209554,2014-02-22 08:20:07.000000,48.11979,-96.20878,-1.2
208565,2014-02-19 04:27:43.000000,45.2931,-93.79191,31.5
208565,2014-02-19 04:30:13.000000,45.29311,-93.79193,29.8
208565,2014-02-19 04:40:01.000000,45.29768,-93.79731,24.3
208565,2014-02-19 04:50:41.000000,45.2397,-93.65506,21.3
208565,2014-02-19 05:00:39.000000,45.23877,-93.64966,18.5
208565,2014-02-19 05:10:37.000000,45.28977,-93.76378,19.3
208565,2014-02-19 05:20:37.000000,45.27997,-93.74495,20.0
208565,2014-02-19 05:30:01.000000,45.21771,-93.59624,19.8
208565,2014-02-19 05:40:13.000000,45.26043,-93.70742,19.0
208565,2014-02-19 05:50:11.000000,45.29331,-93.79253,19.0
208565,2014-02-19 06:00:11.000000,45.29331,-93.79254,19.0
208565,2014-02-19 06:10:09.000000,45.29329,-93.79253,19.0
208565,2014-02-19 06:20:07.000000,45.29327,-93.79254,19.0
208565,2014-02-19 06:30:06.000000,45.29331,-93.79254,19.0
208565,2014-02-19 06:40:04.000000,45.29334,-93.7925,19.0
208565,2014-02-19 06:50:02.000000,45.29332,-93.79249,19.0
208565,2014-02-19 07:00:00.000000,45.29331,-93.79247,19.0
208565,2014-02-19 07:10:18.000000,45.29332,-93.79248,19.0
208565,2014-02-19 07:20:38.000000,45.29329,-93.79248,19.0
208565,2014-02-19 07:55:41.000000,45.2933,-93.7925,18.5
208565,2014-02-19 08:00:03.000000,45.30599,-93.79386,19.3
208565,2014-02-19 08:10:01.000000,45.31916,-93.76646,16.8
208565,2014-02-19 08:20:41.000000,45.28026,-93.74541,21.3
208565,2014-02-19 08:30:39.000000,45.2186,-93.59483,22.5
208565,2014-02-19 08:40:39.000000,45.29177,-93.76835,24.0
208565,2014-02-19 08:50:35.000000,45.29364,-93.76697,23.5
208565,2014-02-19 09:00:35.000000,45.29302,-93.79184,18.8
208565,2014-02-19 09:21:43.000000,45.29327,-93.79226,46.3
208565,2014-02-19 09:30:37.000000,45.29337,-93.79206,56.0
208565,2014-02-20 10:23:02.000000,45.29297,-93.79189,44.8
208565,2014-02-20 10:30:30.000000,45.29295,-93.79194,41.8
208565,2014-02-20 10:40:24.000000,45.29332,-93.79196,39.3
208565,2014-02-20 10:50:02.000000,45.29328,-93.79254,38.8
208565,2014-02-20 11:00:02.000000,45.29328,-93.79255,38.3
208565,2014-02-20 11:10:00.000000,45.2933,-93.79256,37.3
208565,2014-02-20 11:20:18.000000,45.29332,-93.79256,38.0
208565,2014-02-20 11:30:16.000000,45.29325,-93.79253,39.3
208565,2014-02-20 11:40:26.000000,45.29329,-93.79253,40.0
208565,2014-02-20 11:50:32.000000,45.29329,-93.79253,40.8
208565,2014-02-20 12:00:30.000000,45.29328,-93.79253,41.0
208565,2014-02-20 12:10:28.000000,45.2933,-93.79253,41.0
208565,2014-02-20 13:05:05.000000,45.30033,-93.79792,36.0
208565,2014-02-20 13:10:33.000000,45.32492,-93.75515,33.8
208565,2014-02-20 13:20:31.000000,45.29457,-93.80164,32.8
208565,2014-02-20 13:30:09.000000,45.20182,-93.8664,31.8
208565,2014-02-20 13:40:07.000000,45.18179,-93.87607,31.5
208565,2014-02-20 13:50:05.000000,45.23803,-93.84711,32.0
208565,2014-02-20 14:00:03.000000,45.29748,-93.80004,32.0
208565,2014-02-20 14:10:01.000000,45.33239,-93.74576,32.0
208565,2014-02-20 14:20:19.000000,45.30074,-93.79774,32.3
208565,2014-02-20 14:30:37.000000,45.29014,-93.80356,32.0
208565,2014-02-20 14:40:35.000000,45.29367,-93.7927,32.8
208565,2014-02-20 14:50:33.000000,45.29352,-93.79278,33.3
208565,2014-02-20 15:00:31.000000,45.26101,-93.71003,32.0
208565,2014-02-20 15:10:29.000000,45.2221,-93.60273,32.3
208565,2014-02-20 15:20:07.000000,45.21099,-93.58411,31.5
208565,2014-02-20 15:30:05.000000,45.24323,-93.66939,32.0
208565,2014-02-20 15:40:03.000000,45.28456,-93.75157,31.8
208565,2014-02-20 15:50:01.000000,45.30219,-93.81429,31.8
208565,2014-02-20 16:00:19.000000,45.26813,-93.72317,31.5
208565,2014-02-20 16:10:17.000000,45.23245,-93.64016,32.0
208565,2014-02-20 16:20:37.000000,45.22885,-93.62303,32.0
208565,2014-02-20 16:30:35.000000,45.22865,-93.62334,32.3
208565,2014-02-20 16:40:33.000000,45.19702,-93.55719,32.3
208565,2014-02-20 16:50:31.000000,45.23072,-93.63271,31.8
208565,2014-02-20 17:00:31.000000,45.27394,-93.73234,31.8
208565,2014-02-20 17:10:07.000000,45.29329,-93.79248,32.5
208565,2014-02-20 17:20:07.000000,45.29702,-93.79194,32.3
208565,2014-02-20 17:30:05.000000,45.2542,-93.69751,31.5
208565,2014-02-20 17:40:03.000000,45.25636,-93.69994,31.8
208565,2014-02-20 17:50:01.000000,45.29195,-93.76884,32.3
208565,2014-02-20 18:00:21.000000,45.29326,-93.79251,32.3
208565,2014-02-20 18:10:21.000000,45.29328,-93.79249,32.5
208565,2014-02-20 18:20:37.000000,45.28404,-93.75137,31.3
208565,2014-02-20 18:30:35.000000,45.24036,-93.66038,31.8
208565,2014-02-20 18:40:33.000000,45.22316,-93.6045,31.8
208565,2014-02-20 18:50:33.000000,45.21793,-93.59785,31.8
208565,2014-02-20 19:00:31.000000,45.19618,-93.55473,32.3
208565,2014-02-20 19:10:09.000000,45.2319,-93.63781,31.8
208565,2014-02-20 19:20:07.000000,45.26098,-93.70839,31.8
208565,2014-02-20 19:30:05.000000,45.29505,-93.78292,32.0
208565,2014-02-20 19:40:03.000000,45.29382,-93.79276,31.3
208565,2014-02-20 19:50:01.000000,45.28927,-93.76462,31.0
208565,2014-02-20 20:00:21.000000,45.25049,-93.68875,31.5
208565,2014-02-20 20:10:19.000000,45.22428,-93.60644,31.3
208565,2014-02-20 20:20:37.000000,45.22774,-93.61714,31.0
208565,2014-02-20 20:30:35.000000,45.2499,-93.68634,28.8
208565,2014-02-20 20:40:35.000000,45.27603,-93.73668,28.3
208565,2014-02-20 20:50:33.000000,45.29947,-93.79988,27.0
208565,2014-02-20 21:00:01.000000,45.2976,-93.79526,24.3
208565,2014-02-20 21:10:09.000000,45.26111,-93.7101,25.0
208565,2014-02-20 21:20:07.000000,45.2283,-93.62137,24.3
208565,2014-02-20 21:30:09.000000,45.19559,-93.55238,27.3
208565,2014-02-20 21:40:05.000000,45.23283,-93.64035,24.3
208565,2014-02-20 21:50:03.000000,45.26477,-93.71519,22.5
208565,2014-02-20 22:00:07.000000,45.23486,-93.64487,24.0
208565,2014-02-20 22:10:21.000000,45.25163,-93.6906,20.5
208565,2014-02-20 22:20:19.000000,45.29131,-93.77162,18.3
208565,2014-02-20 22:30:09.000000,45.29543,-93.78486,18.3
208565,2014-02-20 22:40:15.000000,45.30007,-93.80699,18.5
208565,2014-02-20 22:50:15.000000,45.29598,-93.79988,22.3
208565,2014-02-20 23:00:33.000000,45.29301,-93.79197,18.3
208565,2014-02-21 00:10:52.000000,45.29306,-93.79192,32.0
208565,2014-02-21 00:20:18.000000,45.29265,-93.79274,24.0
208565,2014-02-21 00:30:18.000000,45.29331,-93.79258,20.8
208565,2014-02-21 00:40:20.000000,45.29664,-93.79918,18.3
208565,2014-02-21 00:50:16.000000,45.31173,-93.78384,16.3
208565,2014-02-21 01:00:14.000000,45.33333,-93.74591,16.0
208565,2014-02-21 01:10:24.000000,45.31358,-93.77757,14.8
208565,2014-02-21 01:20:18.000000,45.28896,-93.80434,18.0
208565,2014-02-21 01:30:22.000000,45.25075,-93.83589,18.3
208565,2014-02-21 01:40:10.000000,45.21083,-93.85554,17.3
208565,2014-02-21 01:50:08.000000,45.19133,-93.87524,16.3
208565,2014-02-21 02:00:08.000000,45.2425,-93.84503,14.8
208565,2014-02-21 02:10:06.000000,45.28872,-93.80423,14.5
208565,2014-02-21 02:20:08.000000,45.31599,-93.7726,14.8
208565,2014-02-21 02:30:04.000000,45.33382,-93.74544,13.3
208565,2014-02-21 02:40:14.000000,45.31908,-93.76668,13.5
208565,2014-02-21 02:50:16.000000,45.30577,-93.79442,15.0
208565,2014-02-21 03:00:10.000000,45.32869,-93.74789,14.0
208565,2014-02-21 03:10:10.000000,45.31704,-93.77071,13.5
208565,2014-02-21 03:20:18.000000,45.29448,-93.80166,14.3
208565,2014-02-21 03:30:06.000000,45.28718,-93.80497,13.0
208565,2014-02-21 03:40:04.000000,45.29675,-93.7986,13.0
208565,2014-02-21 03:50:12.000000,45.29306,-93.79223,13.5
208565,2014-02-21 04:00:24.000000,45.29301,-93.79188,12.8
208565,2014-02-21 08:16:34.000000,45.29259,-93.7918,39.8
208565,2014-02-21 08:20:34.000000,45.29274,-93.79182,27.5
208565,2014-02-21 08:30:34.000000,45.2931,-93.79194,18.3
208565,2014-02-21 08:40:32.000000,45.29189,-93.77409,14.8
208565,2014-02-21 08:50:30.000000,45.28972,-93.76749,9.5
208565,2014-02-21 09:00:28.000000,45.28978,-93.76758,10.0
208565,2014-02-21 09:10:28.000000,45.28125,-93.74645,12.8
208565,2014-02-21 09:20:26.000000,45.29308,-93.79183,9.3
208565,2014-02-21 09:30:04.000000,45.29308,-93.79184,11.8
208565,2014-02-21 09:40:02.000000,45.28882,-93.75753,11.8
208565,2014-02-21 09:50:04.000000,45.28936,-93.77076,11.0
208565,2014-02-21 10:55:52.000000,45.29408,-93.80019,38.3
208565,2014-02-21 11:00:14.000000,45.29491,-93.78316,29.8
208565,2014-02-21 11:10:12.000000,45.27361,-93.73303,23.3
208565,2014-02-21 11:20:12.000000,45.24701,-93.67966,20.8
208565,2014-02-21 11:30:16.000000,45.22762,-93.61775,20.0
208565,2014-02-21 11:40:08.000000,45.19374,-93.55286,17.3
208565,2014-02-21 11:50:06.000000,45.20431,-93.5732,17.5
208565,2014-02-21 12:00:22.000000,45.23038,-93.63095,20.5
208565,2014-02-21 12:10:14.000000,45.24819,-93.68208,17.3
208565,2014-02-21 12:20:02.000000,45.27013,-93.72523,19.3
208565,2014-02-21 12:30:22.000000,45.2912,-93.77131,15.3
208565,2014-02-21 12:40:20.000000,45.29335,-93.79246,15.5
208565,2014-02-21 12:50:20.000000,45.29331,-93.79248,15.8
208565,2014-02-21 13:00:18.000000,45.2933,-93.79249,16.0
208565,2014-02-21 13:10:18.000000,45.29332,-93.79249,15.3
208565,2014-02-21 13:20:16.000000,45.2933,-93.7925,15.8
208565,2014-02-21 13:30:16.000000,45.29331,-93.7925,19.3
208565,2014-02-21 13:40:14.000000,45.29293,-93.79192,27.3
208565,2014-02-21 13:50:12.000000,45.29109,-93.7778,18.5
208565,2014-02-21 14:01:20.000000,45.2616,-93.71112,21.3
208565,2014-02-21 14:10:10.000000,45.236,-93.64641,19.3
208565,2014-02-21 14:20:18.000000,45.19932,-93.56323,21.0
208565,2014-02-21 14:30:06.000000,45.21513,-93.59097,24.8
208565,2014-02-21 14:40:20.000000,45.23897,-93.65037,18.8
208565,2014-02-21 14:50:04.000000,45.26346,-93.71297,19.8
208565,2014-02-21 15:00:02.000000,45.29123,-93.77146,19.8
208565,2014-02-21 15:10:08.000000,45.28949,-93.76643,19.3
208565,2014-02-21 15:20:22.000000,45.25818,-93.70471,20.8
208565,2014-02-21 15:30:20.000000,45.2391,-93.65139,18.8
208565,2014-02-21 15:40:20.000000,45.21875,-93.59483,15.8
208565,2014-02-21 15:50:18.000000,45.24029,-93.6577,18.8
208565,2014-02-21 16:00:16.000000,45.27072,-93.7263,16.8
208565,2014-02-21 16:10:20.000000,45.2992,-93.79838,17.3
208565,2014-02-21 19:17:44.000000,45.29306,-93.792,26.5
208565,2014-02-21 19:20:18.000000,45.29305,-93.79185,24.8
208565,2014-02-22 14:13:00.000000,45.2934,-93.79227,58.8
208565,2014-02-22 18:15:48.000000,45.2932,-93.79207,25.8
208565,2014-02-22 18:20:12.000000,45.29321,-93.79204,22.8
211552,2014-02-19 07:14:47.000000,47.8836,-94.26846,57.8
211552,2014-02-19 09:13:44.000000,47.88368,-94.26839,55.3
211552,2014-02-19 13:12:32.000000,47.88346,-94.26821,42.3
211552,2014-02-19 13:33:12.000000,47.88359,-94.2684,55.0
211552,2014-02-19 13:40:09.000000,47.88318,-94.26826,25.5
211552,2014-02-19 13:50:01.000000,47.88345,-94.26822,36.8
211552,2014-02-20 15:00:34.000000,47.8836,-94.26849,57.3
211552,2014-02-20 15:10:29.000000,47.88306,-94.26807,27.5
211552,2014-02-20 15:20:35.000000,47.8886,-94.27137,26.8
211552,2014-02-20 15:30:29.000000,47.85622,-94.34198,25.8
211552,2014-02-20 15:40:03.000000,47.82192,-94.38011,24.5
211552,2014-02-20 15:50:31.000000,47.74817,-94.52025,26.3
211552,2014-02-20 16:00:33.000000,47.73357,-94.54886,24.8
211552,2014-02-20 16:10:05.000000,47.83019,-94.54886,24.8
211552,2014-02-20 16:20:31.000000,47.87117,-94.54799,23.5
211552,2014-02-20 16:30:05.000000,47.87467,-94.54672,22.5
211552,2014-02-20 16:40:31.000000,47.7961,-94.54623,22.8
211552,2014-02-20 16:50:31.000000,47.74214,-94.53182,22.0
211552,2014-02-20 17:00:31.000000,47.81029,-94.38655,23.3
211552,2014-02-20 17:10:31.000000,47.88499,-94.27743,24.3
211552,2014-02-20 17:20:05.000000,47.87565,-94.28441,18.5
211552,2014-02-20 17:30:05.000000,47.87464,-94.25396,23.0
211552,2014-02-20 17:40:11.000000,47.87651,-94.07343,24.3
211552,2014-02-20 17:50:11.000000,47.87632,-93.96045,25.5
211552,2014-02-20 18:19:49.000000,47.87623,-93.90876,25.8
211552,2014-02-20 18:20:31.000000,47.87631,-93.91486,24.0
211552,2014-02-20 18:30:31.000000,47.87655,-94.07223,22.5
211552,2014-02-20 18:40:35.000000,47.87488,-94.25054,21.8
211552,2014-02-20 18:50:07.000000,47.87221,-94.28153,67.3
211552,2014-02-20 19:00:31.000000,47.86188,-94.35972,19.3
211552,2014-02-20 19:10:31.000000,47.87463,-94.49789,19.0
211552,2014-02-20 19:20:15.000000,47.8247,-94.54896,16.3
211552,2014-02-20 19:30:35.000000,47.72493,-94.55513,14.0
211552,2014-02-20 19:40:03.000000,47.73359,-94.55342,18.3
211552,2014-02-20 19:50:31.000000,47.84854,-94.54836,16.0
211552,2014-02-20 20:00:31.000000,47.87469,-94.50548,16.5
211552,2014-02-20 20:10:03.000000,47.85576,-94.34153,16.5
211552,2014-02-20 20:20:31.000000,47.85579,-94.34164,18.3
211552,2014-02-20 20:30:31.000000,47.92886,-94.203,17.8
211552,2014-02-20 20:40:31.000000,47.97196,-94.13068,18.8
211552,2014-02-20 20:50:05.000000,47.89309,-94.26363,17.8
211552,2014-02-20 21:00:05.000000,47.8746,-94.28142,17.8
211552,2014-02-20 21:10:33.000000,47.78653,-94.2697,16.3
211552,2014-02-20 21:22:57.000000,47.67149,-94.19201,15.5
211552,2014-02-20 21:30:33.000000,47.61911,-94.13362,16.0
211552,2014-02-20 21:44:33.000000,47.70936,-94.24718,13.8
211552,2014-02-20 21:50:33.000000,47.77293,-94.26756,14.3
211552,2014-02-20 22:00:35.000000,47.87291,-94.281,13.5
211552,2014-02-20 22:10:15.000000,47.88361,-94.26847,52.5
211552,2014-02-21 04:01:21.000000,47.88362,-94.26845,36.5
211552,2014-02-21 04:10:16.000000,47.88346,-94.26823,7.0
211552,2014-02-21 04:20:18.000000,47.87579,-94.28425,7.8
211552,2014-02-21 04:30:20.000000,47.85594,-94.34156,4.8
211552,2014-02-21 04:40:18.000000,47.84344,-94.35179,6.5
211552,2014-02-21 04:50:18.000000,47.78006,-94.44195,6.5
211552,2014-02-21 05:00:18.000000,47.73358,-94.55355,5.8
211552,2014-02-21 05:10:18.000000,47.73474,-94.54588,8.0
211552,2014-02-21 05:20:18.000000,47.7371,-94.54124,5.0
211552,2014-02-21 05:30:18.000000,47.77968,-94.54813,3.8
211552,2014-02-21 05:40:20.000000,47.86028,-94.54821,8.3
211552,2014-02-21 05:50:22.000000,47.87463,-94.54444,10.8
211552,2014-02-21 06:00:20.000000,47.87449,-94.54794,10.8
211552,2014-02-21 06:10:24.000000,47.79954,-94.54765,6.5
211552,2014-02-21 06:20:24.000000,47.72496,-94.55511,1.8
211552,2014-02-21 06:30:18.000000,47.75434,-94.50004,4.3
211552,2014-02-21 06:40:20.000000,47.81201,-94.38566,4.5
211552,2014-02-21 06:50:18.000000,47.8787,-94.28204,7.5
211552,2014-02-21 07:00:20.000000,47.88357,-94.2687,6.0
211552,2014-02-21 07:10:20.000000,47.88357,-94.2687,6.5
211552,2014-02-21 07:20:20.000000,47.87185,-94.29497,7.0
211552,2014-02-21 07:30:20.000000,47.82453,-94.3754,7.5
211552,2014-02-21 07:40:22.000000,47.77062,-94.45949,5.3
211552,2014-02-21 07:50:20.000000,47.73649,-94.55303,4.0
211552,2014-02-21 08:00:20.000000,47.83043,-94.54882,6.5
211552,2014-02-21 08:10:22.000000,47.87454,-94.5481,9.3
211552,2014-02-21 08:20:22.000000,47.792,-94.54571,6.8
211552,2014-02-21 08:30:22.000000,47.73421,-94.54672,6.3
211552,2014-02-21 08:40:20.000000,47.77614,-94.44801,5.5
211552,2014-02-21 08:50:20.000000,47.83325,-94.35867,4.0
211552,2014-02-21 09:00:20.000000,47.87223,-94.28136,5.5
211552,2014-02-21 09:10:22.000000,47.87225,-94.28139,5.5
211552,2014-02-21 09:20:22.000000,47.84887,-94.34811,7.8
211552,2014-02-21 09:30:22.000000,47.79798,-94.40706,9.3
211552,2014-02-21 09:40:22.000000,47.75669,-94.49259,4.5
211552,2014-02-21 09:50:22.000000,47.76986,-94.54787,9.8
211552,2014-02-21 10:00:24.000000,47.86461,-94.54813,7.3
211552,2014-02-21 10:10:22.000000,47.82279,-94.54896,6.3
211552,2014-02-21 10:20:24.000000,47.7357,-94.5534,8.8
211552,2014-02-21 10:30:24.000000,47.75288,-94.50474,7.0
211552,2014-02-21 10:40:22.000000,47.78928,-94.42683,5.3
211552,2014-02-21 10:50:24.000000,47.84461,-94.35085,5.8
211552,2014-02-21 11:00:24.000000,47.88979,-94.26908,2.3
211552,2014-02-21 11:10:24.000000,47.85515,-94.34253,9.0
211552,2014-02-21 11:20:22.000000,47.87219,-94.28139,5.8
211552,2014-02-21 11:30:18.000000,47.89649,-94.25771,10.0
211552,2014-02-21 11:40:22.000000,47.94058,-94.18236,6.3
211552,2014-02-21 11:50:46.000000,47.96619,-94.13867,10.5
211552,2014-02-21 12:00:22.000000,47.89428,-94.26166,13.3
211552,2014-02-21 12:10:20.000000,47.88368,-94.26873,4.8
211552,2014-02-21 12:20:20.000000,47.88364,-94.26871,5.3
211552,2014-02-21 12:30:20.000000,47.88848,-94.27161,14.5
211552,2014-02-21 12:40:20.000000,47.86271,-94.2769,11.3
211552,2014-02-21 12:53:46.000000,47.80961,-94.26431,8.0
211552,2014-02-21 13:00:20.000000,47.79717,-94.26533,11.8
211552,2014-02-21 13:10:20.000000,47.74887,-94.26897,11.5
211552,2014-02-21 13:26:18.000000,47.67398,-94.19564,12.8
211552,2014-02-21 13:30:20.000000,47.65741,-94.17734,13.3
211552,2014-02-21 13:40:20.000000,47.61882,-94.13343,17.8
211552,2014-02-21 13:50:20.000000,47.6257,-94.13682,21.5
211552,2014-02-21 14:07:20.000000,47.72451,-94.26505,9.8
211552,2014-02-21 14:10:18.000000,47.74194,-94.26759,18.3
211552,2014-02-21 14:20:20.000000,47.8159,-94.26491,14.0
211552,2014-02-21 14:30:18.000000,47.8736,-94.28767,8.0
211552,2014-02-21 14:40:18.000000,47.86818,-94.4152,8.0
211552,2014-02-21 14:50:18.000000,47.86874,-94.54817,8.0
211552,2014-02-21 15:00:18.000000,47.82956,-94.54891,8.0
211552,2014-02-21 15:10:18.000000,47.83109,-94.54851,8.0
211552,2014-02-21 15:20:18.000000,47.79566,-94.54605,8.0
211552,2014-02-21 15:30:18.000000,47.74952,-94.51601,8.0
211552,2014-02-21 15:40:20.000000,47.84367,-94.35155,8.0
211552,2014-02-21 15:50:20.000000,47.93248,-94.19631,8.0
211552,2014-02-21 16:01:42.000000,48.00596,-94.07056,8.0
211552,2014-02-21 16:10:20.000000,48.05575,-93.99557,8.0
211552,2014-02-21 16:20:20.000000,48.11498,-93.9071,8.0
211552,2014-02-21 16:30:20.000000,48.16782,-93.82815,8.0
211552,2014-02-21 16:40:20.000000,48.1852,-93.80859,8.0
211552,2014-02-21 16:50:20.000000,48.10116,-93.92779,8.0
211552,2014-02-21 17:00:20.000000,48.00927,-94.06492,8.0
211552,2014-02-21 17:10:20.000000,47.93271,-94.19601,8.0
211552,2014-02-21 17:20:20.000000,47.91431,-94.22739,8.0
211552,2014-02-21 17:30:20.000000,47.88302,-94.26827,8.0
211552,2014-02-21 17:40:20.000000,47.88355,-94.26877,8.0
211552,2014-02-21 17:50:22.000000,47.87224,-94.28139,8.0
211552,2014-02-21 18:00:22.000000,47.87225,-94.28138,8.0
211552,2014-02-21 18:10:22.000000,47.86025,-94.32983,8.0
211552,2014-02-21 18:20:22.000000,47.8364,-94.3567,8.0
211552,2014-02-21 18:30:22.000000,47.77478,-94.45096,8.0
211552,2014-02-21 18:40:22.000000,47.73355,-94.55065,8.0
211552,2014-02-21 18:50:22.000000,47.8299,-94.54894,8.0
211552,2014-02-21 19:00:22.000000,47.87454,-94.54795,8.0
211552,2014-02-21 19:10:22.000000,47.87483,-94.59489,8.0
211552,2014-02-21 19:20:22.000000,47.86333,-94.72952,8.0
211552,2014-02-21 19:30:22.000000,47.87471,-94.53752,8.0
211552,2014-02-21 19:40:22.000000,47.9297,-94.44649,8.0
211552,2014-02-21 19:50:22.000000,47.87845,-94.43919,8.0
211552,2014-02-21 20:00:22.000000,47.86334,-94.32203,8.0
211552,2014-02-21 20:10:02.000000,47.87161,-94.28104,8.0
211552,2014-02-21 20:20:24.000000,47.88337,-94.26847,8.0
211552,2014-02-22 19:47:13.000000,47.88359,-94.26844,50.0
211552,2014-02-22 19:55:47.000000,47.88344,-94.26819,8.5
211552,2014-02-22 20:00:11.000000,47.88804,-94.27226,6.3
211552,2014-02-22 20:11:13.000000,47.87456,-94.42818,2.0
211552,2014-02-22 20:20:15.000000,47.86773,-94.54816,3.0
211552,2014-02-22 20:30:11.000000,47.82558,-94.54886,0.5
211552,2014-02-22 20:40:11.000000,47.8229,-94.54896,2.8
211552,2014-02-22 20:50:11.000000,47.82819,-94.54881,1.8
211552,2014-02-22 21:00:11.000000,47.79815,-94.54693,4.8
211552,2014-02-22 21:10:11.000000,47.86013,-94.54829,2.5
211552,2014-02-22 21:20:13.000000,47.8964,-94.4408,2.8
211552,2014-02-22 21:30:17.000000,47.95572,-94.44994,0.8
211552,2014-02-22 21:40:17.000000,47.93302,-94.44823,1.5
211552,2014-02-22 21:50:13.000000,47.87415,-94.43959,2.3
211552,2014-02-22 22:00:13.000000,47.8725,-94.29108,0.8
204562,2014-02-20 09:49:34.000000,48.11968,-96.20685,20.8
204562,2014-02-20 09:50:00.000000,48.11968,-96.20685,20.0
204562,2014-02-20 10:00:32.000000,48.12229,-96.18842,21.0
204562,2014-02-20 10:10:32.000000,48.12685,-96.18143,24.8
204562,2014-02-20 10:20:00.000000,48.12522,-96.18145,22.0
204562,2014-02-20 10:30:02.000000,48.12117,-96.20212,24.0
204562,2014-02-20 10:40:02.000000,48.13405,-96.1818,17.8
204562,2014-02-20 10:50:02.000000,48.12959,-96.18154,24.8
204562,2014-02-20 11:00:02.000000,48.12243,-96.19754,29.0
204562,2014-02-20 11:10:00.000000,48.12228,-96.19163,27.8
204562,2014-02-20 11:20:00.000000,48.13202,-96.18149,26.5
204562,2014-02-20 11:30:02.000000,48.11978,-96.19784,27.0
204562,2014-02-20 11:40:04.000000,48.12154,-96.20441,19.5
204562,2014-02-20 11:50:00.000000,48.12629,-96.18156,26.0
204562,2014-02-20 12:46:01.000000,48.12233,-96.20771,31.3
204562,2014-02-20 12:50:05.000000,48.12329,-96.1816,24.3
